
S/N,Name of ship,,Incident,,,Date of,,,Time of,,Flag of ship,Type of ship,Latitude,Longitude,Area location,Area description,,Ship,,Attack method & description of incident,,,CAT
,,,Type,,,incident,,,incident,,,,,,,,,activity,,,,,
1.,"Sandpiper
Pacific",Attempted,Attempted,,"29 Dec
2024",29 Dec,,1035,1035,,SINGAPORE,"PETROLEUM/
CHEMICAL
TANKER",3° 55.95' N,98° 44.38' E,"Indonesia
(Ports/Anchorages)","Medan
Customary
Anchorage,
Indonesia",At Anchor,At Anchor,,,"While anchored, the crew on duty spotted three perpetrators",,NA
,,,,,,2024,,,,,,,,,,,,,,,"in a small wooden boat, attempting to climb onboard the ship",,
,,,,,,,,,,,,,,,,,,,,,"via anchor chain. The crew shouted at the perpetrators, who",,
,,,,,,,,,,,,,,,,,,,,,escaped immediately in their boat. Ship horn was also,,
,,,,,,,,,,,,,,,,,,,,,sounded to further deter the perpetrators. The master,,
,,,,,,,,,,,,,,,,,,,,,reported the incident to Belawan VTS.,,
2.,"Rostrum
Hedonist","Robbery/
Theft",,,"28 Dec
2024",,,0114,,,LIBERIA,"BULK
CARRIER",1° 3.28' N,103° 40.27' E,"Straits of Malacca
& Singapore","Approximately
3.2 nm west of
Pulau Cula
(Indonesia), in
the eastbound
lane of the
Traffic
Separation
Scheme (TSS)","While
Sailing",,,,"While underway, five perpetrators were sighted in the",,3
,,,,,,,,,,,,,,,,,,,,,"steering gear room, and one of them carried a gun-like",,
,,,,,,,,,,,,,,,,,,,,,object.,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,The master raised the alarm and mustered the crew to,,
,,,,,,,,,,,,,,,,,,,,,conduct a search. No perpetrators were sighted and some,,
,,,,,,,,,,,,,,,,,,,,,engine spares were missing. There were no injuries to crew.,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,The incident was reported to Singapore Vessel Traffic,,
,,,,,,,,,,,,,,,,,,,,,Information System (VTIS) West. A safety broadcast on anti-,,
,,,,,,,,,,,,,,,,,,,,,piracy watch was issued to warn all ships to maintain a vigilant,,
,,,,,,,,,,,,,,,,,,,,,watch at all times in the Singapore Strait.,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,The Republic of Singapore Navy (RSN)’s Maritime Security,,
,,,,,,,,,,,,,,,,,,,,,Task Force (MSTF) and Singapore Police Coast Guard (PCG),,
,,,,,,,,,,,,,,,,,,,,,"were notified of the incident, The PCG boarded the ship upon",,
,,,,,,,,,,,,,,,,,,,,,her arrival in Singapore and conducted a search. No,,
,,,,,,,,,,,,,,,,,,,,,perpetrators were found onboard. Information of the,,
,,,,,,,,,,,,,,,,,,,,,incident was also shared with the Indonesian authorities.,,
3.,Front Eagle,"Robbery/
Theft",,,"22 Dec
2024",,,0605,,,LIBERIA,TANKER,1° 3.75' N,103° 39.81' E,"Straits of Malacca
& Singapore","Approximately
3.2 nm west of
Pulau Cula
(Indonesia), in
the eastbound
lane of the TSS","While
Sailing",,,,"While underway, the engine crew sighted three perpetrators",,4
,,,,,,,,,,,,,,,,,,,,,near the engine room of the ship. The master raised a general,,
,,,,,,,,,,,,,,,,,,,,,emergency alarm and mustered the crew to conduct a search,,
,,,,,,,,,,,,,,,,,,,,,onboard. No perpetrators were found and nothing was,,
,,,,,,,,,,,,,,,,,,,,,stolen. The crew was not injured and no further assistance,,
,,,,,,,,,,,,,,,,,,,,,"was required. The ship resumed her voyage to Daesan,",,
,,,,,,,,,,,,,,,,,,,,,Republic of Korea.,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,The master reported the incident to Singapore VTIS. Safety,,
,,,,,,,,,,,,,,,,,,,,,broadcasts on anti-piracy watch was initiated to warn all ships,,
,,,,,,,,,,,,,,,,,,,,,to maintain a vigilant watch at all times in the Singapore,,
,,,,,,,,,,,,,,,,,,,,,Strait. The RSN’s MSTF and Singapore PCG were notified of,,
,,,,,,,,,,,,,,,,,,,,,the incident. Information of the incident was shared with the,,
,,,,,,,,,,,,,,,,,,,,,Indonesian authorities.,,
Sandpiper
Pacific
PETROLEUM/
CHEMICAL
TANKER
Indonesia
(Ports/Anchorages)
Medan
Customary
"Anchorage,"
Indonesia
Rostrum
Hedonist
Robbery/
Theft
28 Dec
2024
BULK
CARRIER
Straits of Malacca
& Singapore
Approximately
3.2 nm west of
Pulau Cula
"(Indonesia), in"
the eastbound
lane of the
Traffic
Separation
Scheme (TSS)
While
Sailing
Robbery/
Theft
22 Dec
2024
Straits of Malacca
& Singapore
Approximately
3.2 nm west of
Pulau Cula
"(Indonesia), in"
the eastbound
lane of the TSS
While
Sailing
S/N,Name of ship,,Incident,,,Date of,,,Time of,,Flag of ship,Type of ship,Latitude,Longitude,Area location,Area description,,Ship,,Attack method & description of incident,,,CAT
,,,Type,,,incident,,,incident,,,,,,,,,activity,,,,,
4.,"Seaspan
Lumaco","Robbery/
Theft",Robbery/,,"21 Dec
2024",21 Dec,,2310,2310,,"HONG KONG,
CHINA","CONTAINER
SHIP",14° 32.73' N,120° 52.08' E,"Philippines
(Ports/Anchorages)","Approximately
4 nm west off
South Harbor
Anchorage
Area,
Philippines",At Anchor,At Anchor,,,"While at anchor, four perpetrators boarded the ship. The duty",,4
,,,Theft,,,2024,,,,,,,,,,,,,,,roving sighted the perpetrators at deck forward near the,,
,,,,,,,,,,,,,,,,,,,,,"boatswain store entrance, and immediately reported to the",,
,,,,,,,,,,,,,,,,,,,,,"duty watch officer, who raised the alarm and reported to",,
,,,,,,,,,,,,,,,,,,,,,Vessel Traffic Management System (VTMS) Manila. The crew,,
,,,,,,,,,,,,,,,,,,,,,was mustered and proceeded to the location of the,,
,,,,,,,,,,,,,,,,,,,,,perpetrators but they had already escaped.,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,A Philippine Coast Guard (PCG) Maritime Patrol (MARPAT),,
,,,,,,,,,,,,,,,,,,,,,team was dispatched to the location of the ship for,,
,,,,,,,,,,,,,,,,,,,,,investigation. The MARPAT team conducted a perimeter,,
,,,,,,,,,,,,,,,,,,,,,"check around the ship twice, and confirmed that the",,
,,,,,,,,,,,,,,,,,,,,,perpetrators had already escaped. Further investigation,,
,,,,,,,,,,,,,,,,,,,,,revealed that nothing was stolen and the crew was not,,
,,,,,,,,,,,,,,,,,,,,,injured.,,
5.,Nordmaas,"Robbery/
Theft",,,"19 Dec
2024",,,0400,,,CYPRUS,"CONTAINER
SHIP",9° 59' N,107° 4' E,"Vietnam
(Ports/Anchorages)","Vung Tau
Anchorage, Ho
Chi Minh City,
Vietnam",At Anchor,,,,"While at anchor, an unknown number of perpetrators",,4
,,,,,,,,,,,,,,,,,,,,,"boarded the ship unnoticed, broke the padlock of paint store,",,
,,,,,,,,,,,,,,,,,,,,,stole 350 litres of paint and escaped. The crew on-duty,,
,,,,,,,,,,,,,,,,,,,,,discovered the theft after the perpetrators had left. Barefoot,,
,,,,,,,,,,,,,,,,,,,,,prints were later found around the deck. All crew members,,
,,,,,,,,,,,,,,,,,,,,,are reported to be safe.,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"The CSO was notified of the incident, and the incident was",,
,,,,,,,,,,,,,,,,,,,,,"reported to the local authorities, who boarded the ship for",,
,,,,,,,,,,,,,,,,,,,,,investigation.,,
6.,Cape Star,"Robbery/
Theft",,,"17 Dec
2024",,,2253,,,"HONG KONG,
CHINA","BULK
CARRIER",1° 4.81' N,103° 41.9' E,"Straits of Malacca
& Singapore","Approximately
2.5 nm
northwest of
Pulau Cula
(Indonesia), in
the eastbound
lane of the TSS","While
Sailing",,,,"While underway, the crew spotted four to five perpetrators,",,3
,,,,,,,,,,,,,,,,,,,,,of which three perpetrators carried long knives and one,,
,,,,,,,,,,,,,,,,,,,,,"perpetrator carried a gun-like object, in the engine room.",,
,,,,,,,,,,,,,,,,,,,,,The master raised the alarm and mustered the crew to,,
,,,,,,,,,,,,,,,,,,,,,conduct a search. No perpetrators were found and some,,
,,,,,,,,,,,,,,,,,,,,,engine spare parts were stolen. All crew members were,,
,,,,,,,,,,,,,,,,,,,,,"accounted for, and there were no reported injuries. No",,
,,,,,,,,,,,,,,,,,,,,,further assistance was required.,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,The master reported to Singapore VTIS. Safety broadcasts on,,
,,,,,,,,,,,,,,,,,,,,,anti-piracy watch was initiated to warn all ships to maintain a,,
,,,,,,,,,,,,,,,,,,,,,vigilant watch at all times in the Singapore Strait. The RSN’s,,
,,,,,,,,,,,,,,,,,,,,,MSTF and Singapore PCG were notified of the incident.,,
,,,,,,,,,,,,,,,,,,,,,Information of the incident was shared with the Indonesian,,
,,,,,,,,,,,,,,,,,,,,,"authorities. Upon the ship’s arrival at Singapore anchorage,",,
,,,,,,,,,,,,,,,,,,,,,"PCG boarded the ship, conducted a security search and found",,
,,,,,,,,,,,,,,,,,,,,,no perpetrators onboard.,,
Seaspan
Lumaco
"HONG KONG,"
CHINA
CONTAINER
SHIP
Philippines
(Ports/Anchorages)
Approximately
4 nm west off
South Harbor
Anchorage
"Area,"
Philippines
Robbery/
Theft
19 Dec
2024
CONTAINER
SHIP
Vietnam
(Ports/Anchorages)
Vung Tau
"Anchorage, Ho"
"Chi Minh City,"
Vietnam
Robbery/
Theft
17 Dec
2024
"HONG KONG,"
CHINA
BULK
CARRIER
Straits of Malacca
& Singapore
Approximately
2.5 nm
northwest of
Pulau Cula
"(Indonesia), in"
the eastbound
lane of the TSS
While
Sailing
S/N,Name of ship,,Incident,,,Date of,,,Time of,,Flag of ship,Type of ship,Latitude,Longitude,Area location,Area description,,Ship,,Attack method & description of incident,,,CAT
,,,Type,,,incident,,,incident,,,,,,,,,activity,,,,,
7.,Honor Star,"Robbery/
Theft",Robbery/,,"14 Dec
2024",14 Dec,,0001,0001,,PANAMA,"BULK
CARRIER",1° 4.5' N,103° 34.9' E,"Straits of Malacca
& Singapore","Approximately
8.1 nm west of
Pulau Cula
(Indonesia), in
the eastbound
lane of the TSS","While
Sailing",While,,,"While underway, the crew spotted six perpetrators armed",,3
,,,Theft,,,2024,,,,,,,,,,,,Sailing,,,with knives in the engine room. The master raised the alarm,,
,,,,,,,,,,,,,,,,,,,,,and mustered the crew to conduct a search. No perpetrators,,
,,,,,,,,,,,,,,,,,,,,,were found and some engine spare parts were stolen. All,,
,,,,,,,,,,,,,,,,,,,,,"crew members were accounted for, and there were no",,
,,,,,,,,,,,,,,,,,,,,,reported injuries. No further assistance was required.,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,The master reported the incident to Singapore VTIS West.,,
,,,,,,,,,,,,,,,,,,,,,Safety broadcasts on anti-piracy watch was initiated to warn,,
,,,,,,,,,,,,,,,,,,,,,all ships to maintain a vigilant watch at all times in the,,
,,,,,,,,,,,,,,,,,,,,,Singapore Strait. The RSN’s MSTF and Singapore PCG were,,
,,,,,,,,,,,,,,,,,,,,,notified of the incident. Information of the incident was,,
,,,,,,,,,,,,,,,,,,,,,shared with the Indonesian authorities.,,
8.,"HK Tug 9 &
LKH 2882","Robbery /
Theft",,,"11 Dec
2024",,,0940,,,SINGAPORE,"TUG BOAT &
BARGE",1° 25.45' N,104° 30.55' E,South China Sea,"Approximately
8.4 nm
northeast from
Horsburgh
Lighthouse","While
Sailing",,,,While the tug boat towing barge was enroute from Jurong,,4
,,,,,,,,,,,,,,,,,,,,,"Port, Singapore to Cigading, Indonesia, the master spotted",,
,,,,,,,,,,,,,,,,,,,,,"four small boats, each carrying three to five persons,",,
,,,,,,,,,,,,,,,,,,,,,approaching the barge. The barge was carrying a cargo load,,
,,,,,,,,,,,,,,,,,,,,,of scrap metal.,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,About two to three perpetrators boarded the barge and,,
,,,,,,,,,,,,,,,,,,,,,transferred scrap metals from the barge to their boats. The,,
,,,,,,,,,,,,,,,,,,,,,master sounded the ship horn continuously and altered,,
,,,,,,,,,,,,,,,,,,,,,course to starboard heading towards Cigading. The,,
,,,,,,,,,,,,,,,,,,,,,perpetrators escaped immediately in their small boats. The,,
,,,,,,,,,,,,,,,,,,,,,crew was not injured.,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,All deck crew continued to perform deck lookout and,,
,,,,,,,,,,,,,,,,,,,,,sounded the ship horn to deter small boats from approaching.,,
9.,"Proteus
Harvonne","Robbery/
Theft",,,"11 Dec
2024",,,0210,,,SINGAPORE,TANKER,1° 4.55' N,103° 41.62' E,"Straits of Malacca
& Singapore","Approximately
2.4 nm
northwest of
Pulau Cula
(Indonesia), in
the eastbound
lane of the TSS","While
Sailing",,,,"While underway and bound for Singapore port, the",,3
,,,,,,,,,,,,,,,,,,,,,motorman was at the poop deck checking the funnel when,,
,,,,,,,,,,,,,,,,,,,,,"he was attacked by a perpetrator armed with knife, while",,
,,,,,,,,,,,,,,,,,,,,,another perpetrator was trying to board the ship. The,,
,,,,,,,,,,,,,,,,,,,,,"motorman managed to free himself from the perpetrator, ran",,
,,,,,,,,,,,,,,,,,,,,,to the engine control room and subsequently notified the,,
,,,,,,,,,,,,,,,,,,,,,bridge.,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Master raised the alarm and made announcement on PA,,
,,,,,,,,,,,,,,,,,,,,,system. All crew members mustered at muster stations and,,
,,,,,,,,,,,,,,,,,,,,,"accounted for. The CSO was informed, and first aid was",,
,,,,,,,,,,,,,,,,,,,,,administered to the motorman. Two search parties were also,,
,,,,,,,,,,,,,,,,,,,,,"activated to comb the ship, and a knife and bags were found",,
,,,,,,,,,,,,,,,,,,,,,on the main deck. Nothing was stolen.,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,The incident was reported to Singapore MRCC and the ship,,
,,,,,,,,,,,,,,,,,,,,,subsequently anchored at Singapore Anchorage at 0530 hrs.,,
,,,,,,,,,,,,,,,,,,,,,The injured motorman was conveyed to the Singapore,,
,,,,,,,,,,,,,,,,,,,,,"General Hospital, and is in a stable condition.",,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Singapore MRCC initiated a navigational broadcast to alert,,
,,,,,,,,,,,,,,,,,,,,,mariners. Information of the incident was shared with the,,
,,,,,,,,,,,,,,,,,,,,,Indonesian authorities. Singapore PCG boarded the ship and,,
,,,,,,,,,,,,,,,,,,,,,investigation is ongoing.,,
BULK
CARRIER
Straits of Malacca
& Singapore
Approximately
8.1 nm west of
Pulau Cula
"(Indonesia), in"
the eastbound
lane of the TSS
HK Tug 9 &
LKH 2882
Robbery /
Theft
11 Dec
2024
TUG BOAT &
BARGE
Approximately
8.4 nm
northeast from
Horsburgh
Lighthouse
While
Sailing
Proteus
Harvonne
Robbery/
Theft
11 Dec
2024
Straits of Malacca
& Singapore
Approximately
2.4 nm
northwest of
Pulau Cula
"(Indonesia), in"
the eastbound
lane of the TSS
While
Sailing
S/N,Name of ship,,Incident,,,Date of,,,Time of,,Flag of ship,Type of ship,Latitude,Longitude,Area location,Area description,,Ship,,Attack method & description of incident,,,CAT
,,,Type,,,incident,,,incident,,,,,,,,,activity,,,,,
10.,Dalma,"Robbery/
Theft",Robbery/,,"9 Dec
2024",9 Dec,,0417,0417,,LIBERIA,TANKER,1° 3.5' N,103° 39.8' E,"Straits of Malacca
& Singapore","Approximately
3.1 nm
northwest of
Pulau Cula
(Indonesia), in
the eastbound
lane of the TSS","While
Sailing",While,,,"While underway, the perpetrators boarded the ship",,4
